Year,costCenter_Code,costCenter_Code_MDA,table_identifier,table_identifier_MDA,total_allocation
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019012,"FEDERAL UNIVERSITYOF
GASHUA",2975157817
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019013,"FEDERAL UNIVERSITYOF
GASHUA",3095937034
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019014,"FEDERAL UNIVERSITYOF
GASHUA",2388738176
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019015,"FEDERAL UNIVERSITYOF
GASHUA",1577842372
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019016,"FEDERAL UNIVERSITYOF
GASHUA",2642952812
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019017,"FEDERAL UNIVERSITYOF
GASHUA",1979856104
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019018,"FEDERAL UNIVERSITYOF
GASHUA",4652085173
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019019,"FEDERAL UNIVERSITYOF
GASHUA",2292097427
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517019020,"FEDERAL UNIVERSITYOF
GASHUA",5109171082
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517020001,"FEDERAL UNIVERSITYOF
GASHUA",13968177224
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021001,"FEDERAL UNIVERSITYOF
GASHUA",11841221589
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021002,"FEDERAL UNIVERSITYOF
GASHUA",18226190897
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021003,"FEDERAL UNIVERSITYOF
GASHUA",17443649554
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021004,"FEDERAL UNIVERSITYOF
GASHUA",11832748738
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021005,"FEDERAL UNIVERSITYOF
GASHUA",14578011724
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021007,"FEDERAL UNIVERSITYOF
GASHUA",16435447763
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021008,"FEDERAL UNIVERSITYOF
GASHUA",10326321746
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021009,"FEDERAL UNIVERSITYOF
GASHUA",6662947551
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021010,"FEDERAL UNIVERSITYOF
GASHUA",11677340074
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021014,"FEDERAL UNIVERSITYOF
GASHUA",5480928569
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021015,"FEDERAL UNIVERSITYOF
GASHUA",10322878470
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021016,"FEDERAL UNIVERSITYOF
GASHUA",5944495554
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021018,"FEDERAL UNIVERSITYOF
GASHUA",3824024547
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021019,"FEDERAL UNIVERSITYOF
GASHUA",9393060026
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021020,"FEDERAL UNIVERSITYOF
GASHUA",13389401825
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021021,"FEDERAL UNIVERSITYOF
GASHUA",11878715527
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021022,"FEDERAL UNIVERSITYOF
GASHUA",10651499784
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021023,"FEDERAL UNIVERSITYOF
GASHUA",8656429392
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021024,"FEDERAL UNIVERSITYOF
GASHUA",1018528671
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021025,"FEDERAL UNIVERSITYOF
GASHUA",643886386
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021026,"FEDERAL UNIVERSITYOF
GASHUA",693869992
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021028,"FEDERAL UNIVERSITYOF
GASHUA",4141684349
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021029,"FEDERAL UNIVERSITYOF
GASHUA",3907235809
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021030,"FEDERAL UNIVERSITYOF
GASHUA",3461712137
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021031,"FEDERAL UNIVERSITYOF
GASHUA",4748224499
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021032,"FEDERAL UNIVERSITYOF
GASHUA",3313725538
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021033,"FEDERAL UNIVERSITYOF
GASHUA",3894012792
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021034,"FEDERAL UNIVERSITYOF
GASHUA",4396621149
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021036,"FEDERAL UNIVERSITYOF
GASHUA",4348815148
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021037,"FEDERAL UNIVERSITYOF
GASHUA",2504518051
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021038,"FEDERAL UNIVERSITYOF
GASHUA",2931893756
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021039,"FEDERAL UNIVERSITYOF
GASHUA",25815980741
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021040,"FEDERAL UNIVERSITYOF
GASHUA",1589670349
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021042,"FEDERAL UNIVERSITYOF
GASHUA",400153534
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517021044,"FEDERAL UNIVERSITYOF
GASHUA",1875883649
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517022001,"FEDERAL UNIVERSITYOF
GASHUA",2330261379
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517023001,"FEDERAL UNIVERSITYOF
GASHUA",6894324825
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517024001,"FEDERAL UNIVERSITYOF
GASHUA",410813061
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026001,"FEDERAL UNIVERSITYOF
GASHUA",484715509
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026002,"FEDERAL UNIVERSITYOF
GASHUA",270482200
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026004,"FEDERAL UNIVERSITYOF
GASHUA",460281560
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026005,"FEDERAL UNIVERSITYOF
GASHUA",375457565
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026006,"FEDERAL UNIVERSITYOF
GASHUA",735268843
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026007,"FEDERAL UNIVERSITYOF
GASHUA",792421472
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026008,"FEDERAL UNIVERSITYOF
GASHUA",516096791
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026009,"FEDERAL UNIVERSITYOF
GASHUA",381286772
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026010,"FEDERAL UNIVERSITYOF
GASHUA",390877696
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026011,"FEDERAL UNIVERSITYOF
GASHUA",508503104
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026013,"FEDERAL UNIVERSITYOF
GASHUA",649588515
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026014,"FEDERAL UNIVERSITYOF
GASHUA",785450538
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026015,"FEDERAL UNIVERSITYOF
GASHUA",649250844
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026016,"FEDERAL UNIVERSITYOF
GASHUA",695221547
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026017,"FEDERAL UNIVERSITYOF
GASHUA",410108593
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026018,"FEDERAL UNIVERSITYOF
GASHUA",869595274
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026019,"FEDERAL UNIVERSITYOF
GASHUA",618627250
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026020,"FEDERAL UNIVERSITYOF
GASHUA",479774443
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026021,"FEDERAL UNIVERSITYOF
GASHUA",730389480
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026023,"FEDERAL UNIVERSITYOF
GASHUA",621136941
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026024,"FEDERAL UNIVERSITYOF
GASHUA",541853154
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026025,"FEDERAL UNIVERSITYOF
GASHUA",437363837
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026026,"FEDERAL UNIVERSITYOF
GASHUA",399647878
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026027,"FEDERAL UNIVERSITYOF
GASHUA",604630216
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026028,"FEDERAL UNIVERSITYOF
GASHUA",443101909
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026029,"FEDERAL UNIVERSITYOF
GASHUA",571163225
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026030,"FEDERAL UNIVERSITYOF
GASHUA",647613997
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026032,"FEDERAL UNIVERSITYOF
GASHUA",408016633
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026033,"FEDERAL UNIVERSITYOF
GASHUA",548167315
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026034,"FEDERAL UNIVERSITYOF
GASHUA",397820514
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026035,"FEDERAL UNIVERSITYOF
GASHUA",554078468
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026036,"FEDERAL UNIVERSITYOF
GASHUA",499647956
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026037,"FEDERAL UNIVERSITYOF
GASHUA",409346829
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026038,"FEDERAL UNIVERSITYOF
GASHUA",429997044
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026039,"FEDERAL UNIVERSITYOF
GASHUA",414748041
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026041,"FEDERAL UNIVERSITYOF
GASHUA",536009788
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026042,"FEDERAL UNIVERSITYOF
GASHUA",608282038
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026043,"FEDERAL UNIVERSITYOF
GASHUA",317276541
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026044,"FEDERAL UNIVERSITYOF
GASHUA",281799162
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026045,"FEDERAL UNIVERSITYOF
GASHUA",520988972
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026046,"FEDERAL UNIVERSITYOF
GASHUA",557579233
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026047,"FEDERAL UNIVERSITYOF
GASHUA",605152373
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026048,"FEDERAL UNIVERSITYOF
GASHUA",394375282
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026050,"FEDERAL UNIVERSITYOF
GASHUA",539816066
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026051,"FEDERAL UNIVERSITYOF
GASHUA",379116798
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026052,"FEDERAL UNIVERSITYOF
GASHUA",337202479
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026053,"FEDERAL UNIVERSITYOF
GASHUA",873754386
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026054,"FEDERAL UNIVERSITYOF
GASHUA",415689085
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026055,"FEDERAL UNIVERSITYOF
GASHUA",461706053
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026056,"FEDERAL UNIVERSITYOF
GASHUA",461384746
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026057,"FEDERAL UNIVERSITYOF
GASHUA",424433340
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026059,"FEDERAL UNIVERSITYOF
GASHUA",477402646
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026060,"FEDERAL UNIVERSITYOF
GASHUA",436384686
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026061,"FEDERAL UNIVERSITYOF
GASHUA",562521974
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026062,"FEDERAL UNIVERSITYOF
GASHUA",476551143
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026063,"FEDERAL UNIVERSITYOF
GASHUA",405044554
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026064,"FEDERAL UNIVERSITYOF
GASHUA",409999528
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026065,"FEDERAL UNIVERSITYOF
GASHUA",461091627
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026066,"FEDERAL UNIVERSITYOF
GASHUA",305821828
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026067,"FEDERAL UNIVERSITYOF
GASHUA",439890511
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026069,"FEDERAL UNIVERSITYOF
GASHUA",272143924
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026070,"FEDERAL UNIVERSITYOF
GASHUA",347506632
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026071,"FEDERAL UNIVERSITYOF
GASHUA",369997374
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026072,"FEDERAL UNIVERSITYOF
GASHUA",713154401
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026073,"FEDERAL UNIVERSITYOF
GASHUA",667309276
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026074,"FEDERAL UNIVERSITYOF
GASHUA",607481489
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026075,"FEDERAL UNIVERSITYOF
GASHUA",392607350
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026076,"FEDERAL UNIVERSITYOF
GASHUA",578275376
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026077,"FEDERAL UNIVERSITYOF
GASHUA",413887474
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026079,"FEDERAL UNIVERSITYOF
GASHUA",345294766
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026080,"FEDERAL UNIVERSITYOF
GASHUA",608348644
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026081,"FEDERAL UNIVERSITYOF
GASHUA",559325818
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026082,"FEDERAL UNIVERSITYOF
GASHUA",220688897
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026083,"FEDERAL UNIVERSITYOF
GASHUA",325261398
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026084,"FEDERAL UNIVERSITYOF
GASHUA",344839175
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026086,"FEDERAL UNIVERSITYOF
GASHUA",562323214
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026087,"FEDERAL UNIVERSITYOF
GASHUA",497185624
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026088,"FEDERAL UNIVERSITYOF
GASHUA",458581451
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026089,"FEDERAL UNIVERSITYOF
GASHUA",244576870
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026090,"FEDERAL UNIVERSITYOF
GASHUA",389865182
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026091,"FEDERAL UNIVERSITYOF
GASHUA",744044579
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026092,"FEDERAL UNIVERSITYOF
GASHUA",431805830
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026093,"FEDERAL UNIVERSITYOF
GASHUA",432840433
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026095,"FEDERAL UNIVERSITYOF
GASHUA",411538385
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026096,"FEDERAL UNIVERSITYOF
GASHUA",454693672
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026097,"FEDERAL UNIVERSITYOF
GASHUA",1108359690
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026098,"FEDERAL UNIVERSITYOF
GASHUA",451458184
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026099,"FEDERAL UNIVERSITYOF
GASHUA",848440332
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026100,"FEDERAL UNIVERSITYOF
GASHUA",866430991
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026101,"FEDERAL UNIVERSITYOF
GASHUA",601894890
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026102,"FEDERAL UNIVERSITYOF
GASHUA",384882799
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517026103,"FEDERAL UNIVERSITYOF
GASHUA",319900573
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517027001,"FEDERAL UNIVERSITYOF
GASHUA",687665277
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517028001,"FEDERAL UNIVERSITYOF
GASHUA",1774050457
2020,0517,"FEDERAL MINISTRY OF
EDUCATION",0517029001,"FEDERAL UNIVERSITYOF
GASHUA",6201073031
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521001001,"PHS, IBADAN",114000000
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521002001,"PHS, IBADAN",15721295693
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521005001,"PHS, IBADAN",510443044
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521006001,"PHS, IBADAN",202262602
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521007001,"PHS, IBADAN",351825969
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521008001,"PHS, IBADAN",355410420
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521009001,"PHS, IBADAN",117915366
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521010001,"PHS, IBADAN",331202790
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521011001,"PHS, IBADAN",838968377
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521012001,"PHS, IBADAN",398688453
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521014001,"PHS, IBADAN",386228775
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521015001,"PHS, IBADAN",1463300451
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521016001,"PHS, IBADAN",73363132
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521017001,"PHS, IBADAN",76021932
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521018001,"PHS, IBADAN",137187804
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521019001,"PHS, IBADAN",114010921
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521020001,"PHS, IBADAN",63396914
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521021001,"PHS, IBADAN",523393110
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521022001,"PHS, IBADAN",63967343
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521024001,"PHS, IBADAN",33077362
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521024002,"PHS, IBADAN",68022140
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521025001,"PHS, IBADAN",14362666948
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026001,"PHS, IBADAN",9022436742
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026002,"PHS, IBADAN",8152621634
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026003,"PHS, IBADAN",12299769494
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026005,"PHS, IBADAN",9048599589
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026006,"PHS, IBADAN",9475653139
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026007,"PHS, IBADAN",8571390827
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026008,"PHS, IBADAN",9282048568
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026009,"PHS, IBADAN",11329605327
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026010,"PHS, IBADAN",8782906017
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026011,"PHS, IBADAN",6976832662
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026012,"PHS, IBADAN",7628848922
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026013,"PHS, IBADAN",9100795651
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026014,"PHS, IBADAN",6498504973
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026015,"PHS, IBADAN",4499913293
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026016,"PHS, IBADAN",14579188643
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026017,"PHS, IBADAN",4603909293
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521026018,"PHS, IBADAN",7282583218
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027001,"PHS, IBADAN",8271721003
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027002,"PHS, IBADAN",2596424024
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027003,"PHS, IBADAN",1996438606
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027004,"PHS, IBADAN",1365031262
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027005,"PHS, IBADAN",2657025140
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027006,"PHS, IBADAN",1858746328
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027007,"PHS, IBADAN",1979549201
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027008,"PHS, IBADAN",3527949726
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027009,"PHS, IBADAN",2609902717
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027010,"PHS, IBADAN",377318897
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027011,"PHS, IBADAN",1996658645
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027012,"PHS, IBADAN",4004382955
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027013,"PHS, IBADAN",2967297437
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027014,"PHS, IBADAN",3064561847
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027015,"PHS, IBADAN",1542474250
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027017,"PHS, IBADAN",5560210196
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027018,"PHS, IBADAN",7498415279
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027019,"PHS, IBADAN",6714644535
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027020,"PHS, IBADAN",5594960433
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027021,"PHS, IBADAN",4534320014
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027022,"PHS, IBADAN",3263175140
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027025,"PHS, IBADAN",4684173653
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027026,"PHS, IBADAN",3312801002
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027027,"PHS, IBADAN",3931713674
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027028,"PHS, IBADAN",4250118061
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027031,"PHS, IBADAN",2830146894
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027032,"PHS, IBADAN",3755100981
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027034,"PHS, IBADAN",2161995811
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027035,"PHS, IBADAN",10579207695
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027036,"PHS, IBADAN",6758257439
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027037,"PHS, IBADAN",3329125240
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027038,"PHS, IBADAN",2043414576
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027039,"PHS, IBADAN",1813414752
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027041,"PHS, IBADAN",1764544316
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027042,"PHS, IBADAN",1573486126
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521027047,"PHS, IBADAN",2064000
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521028001,"PHS, IBADAN",2362500
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521028028,"PHS, IBADAN",2362500
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521028029,"PHS, IBADAN",319450000
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521028031,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029001,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029002,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029003,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029004,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029005,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029006,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029008,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029009,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029010,"PHS, IBADAN",1860496
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029011,"PHS, IBADAN",16725987663
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029012,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029013,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029014,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029015,"PHS, IBADAN",1674446
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521029016,"PHS, IBADAN",1300000
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521030005,"PHS, IBADAN",1126514699
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521031001,"PHS, IBADAN",1249843884
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521032001,"PHS, IBADAN",168374998
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521033001,"PHS, IBADAN",593003770
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521035001,"PHS, IBADAN",95913000
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521036001,"PHS, IBADAN",173816258
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521037001,"PHS, IBADAN",113824084
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521038001,"PHS, IBADAN",234639910
2020,0521,"FEDERAL MINISTRY OF
HEALTH",0521039001,"PHS, IBADAN",789286610
